id;plan;planTitle;version;versionTitle;title;parent;testUnits;controls;terms;okso;speciality;profileCode;profile;level;groupID;groupTitle;allload;allaudit;self;lecture;practice;labs;contactTotal;contactSelf;contactControl;contactLecture;contactPractice;contactLabs;tl1;tl2;tl3;tl4;tl5;tl6;tl7;tl8;tl9;tl10;tl11;tl12;gosLoadInTestUnits;ttu1;ttu2;ttu3;ttu4;ttu5;ttu6;ttu7;ttu8;ttu9;ttu10;ttu11;ttu12;modulePriority;index;controls_list;planType
unpled195e3pg0000of7f4udl0ohct8g;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Базы данных;unpled195e3pg0000of7f4udl0ohct8c;4;Экзамен;3;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;144;51;93;17;0;34;60.98;7.65;2.33;17.00;null;34.00;{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":1.00,"tlprac":0.00,"tllab":2.00,"tl":3.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;4;0;0;4;0;0;0;0;0;0;0;0;0;null;1.17.1;3:Экзамен;модульный
unpled195e3pg0000of7f4ue5djnvq6c;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4ue5djnvq68;4;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;144;51;93;17;0;34;60.98;7.65;2.33;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;4;0;0;4;0;0;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4ued1g0rkjs;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Технологии программирования;unpled195e3pg0000of7f4ue5djnvq6c;4;Экзамен;3;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;144;51;93;17;0;34;60.98;7.65;2.33;17.00;null;34.00;{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":1.00,"tlprac":0.00,"tllab":2.00,"tl":3.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;4;0;0;4;0;0;0;0;0;0;0;0;0;null;1.18.1;3:Экзамен;модульный
unpled195e3pg0000of7f4uesgdbcm3c;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4uekl5iumuo;4;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;144;68;76;34;34;0;78.45;10.20;0.25;34.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;4;0;0;0;4;0;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4uesgdbcm3g;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дискретная математика и математическая логика;unpled195e3pg0000of7f4uesgdbcm3c;4;Зачет;4;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;144;68;76;34;34;0;78.45;10.20;0.25;34.00;34.00;null;{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":2.00,"tlprac":2.00,"tllab":0.00,"tl":4.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};null;null;null;null;4;0;0;0;4;0;0;0;0;0;0;0;0;null;1.19.1;4:Зачет;модульный
unpled195e3pg0000of7f4ufk6mib95k;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4ufcde5qgsk;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;60.98;7.65;2.33;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;3;0;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4ufrjo83jjo;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Алгоритмы и анализ сложности;unpled195e3pg0000of7f4ufk6mib95k;3;Экзамен;4;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;60.98;7.65;2.33;17.00;null;34.00;{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":2.00,"tllec":1.00,"tlprac":0.00,"tl":3.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;3;0;0;0;3;0;0;0;0;0;0;0;0;null;1.20.1;4:Экзамен;модульный
unpled195e3pg0000of7f4ugbntpss9g;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4ugbntpss9c;4;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;144;51;93;17;0;34;60.98;7.65;2.33;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;4;0;0;0;4;0;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4uglm4beqts;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Компьютерные сети;unpled195e3pg0000of7f4ugbntpss9g;4;Экзамен;4;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;144;51;93;17;0;34;60.98;7.65;2.33;17.00;null;34.00;{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":1.00,"tlprac":0.00,"tllab":2.00,"tl":3.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;4;0;0;0;4;0;0;0;0;0;0;0;0;null;1.21.1;4:Экзамен;модульный
unpled195e3pg0000of7f4uh9f2913mg;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4ugvc5sv1uk;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;3;0;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4uhgovm52n8;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Архитектура ЭВМ;unpled195e3pg0000of7f4uh9f2913mg;3;Зачет;4;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":1.00,"tlprac":2.00,"tllab":0.00,"tl":3.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;3;0;0;0;3;0;0;0;0;0;0;0;0;null;1.22.1;4:Зачет;модульный
unpled195e3pg0000of7f4ui04q8g6h8;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4uho0quadtg;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;60.98;7.65;2.33;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4ui04q8g6hc;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Операционные системы;unpled195e3pg0000of7f4ui04q8g6h8;3;Экзамен;5;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;60.98;7.65;2.33;17.00;null;34.00;{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":2.00,"tllec":1.00,"tlprac":0.00,"tl":3.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;null;1.23.1;5:Экзамен;модульный
unpled195e3pg0000of7f4uinugebl78;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4uifm5970r8;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;34;74;17;17;0;39.35;5.10;0.25;17.00;17.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4uinugebl7c;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Правовые основы информационных технологий;unpled195e3pg0000of7f4uinugebl78;3;Зачет;5;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;34;74;17;17;0;39.35;5.10;0.25;17.00;17.00;null;{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":1.00,"tllab":0.00,"tllec":1.00,"tl":2.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;null;1.24.1;5:Зачет;модульный
unpled195e3pg0000of7f4ujfmqraj1k;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4uj7bb8e61k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4ujfmqraj1o;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Системная аналитика;unpled195e3pg0000of7f4ujfmqraj1k;3;Зачет;5;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tllab":0.00,"tlprac":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllab":2.00,"tllec":1.00,"tlprac":0.00,"tl":3.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;null;1.25.1;5:Зачет;модульный
unpled195e3pg0000of7f4uk747vg140;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4ujvsdp7ek0;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4uk747vg144;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Базовая архитектура программного обеспечения;unpled195e3pg0000of7f4uk747vg140;3;Зачет;5;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":1.00,"tlprac":0.00,"tllab":2.00,"tl":3.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;null;1.26.1;5:Зачет;модульный
unpled195e3pg0000of7f4ukpbi70gug;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4uknmci0uoo;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4ukpbi70guk;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Виртуализация и облачные технологии;unpled195e3pg0000of7f4ukpbi70gug;3;Зачет;6;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllec":1.00,"tllab":2.00,"tl":3.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;null;1.27.1;6:Зачет;модульный
unpled195e3pg0000of7f4ulb08iu9as;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4ulb08iu9ao;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;60.98;7.65;2.33;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4uliugs3ouo;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Моделирование сложных процессов и систем;unpled195e3pg0000of7f4ulb08iu9as;3;Экзамен;6;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;60.98;7.65;2.33;17.00;null;34.00;{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":2.00,"tlprac":0.00,"tllec":1.00,"tl":3.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;null;1.28.1;6:Экзамен;модульный
unpled195e3pg0000of7f4ulqicshq34;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4ulqicshq30;4;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;144;51;93;17;0;34;60.98;7.65;2.33;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;4;0;0;0;0;0;0;4;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4um2v4fgd6o;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Информационная безопасность;unpled195e3pg0000of7f4ulqicshq34;4;Экзамен;7;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;144;51;93;17;0;34;60.98;7.65;2.33;17.00;null;34.00;{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllec":1.00,"tllab":2.00,"tl":3.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};null;null;null;null;4;0;0;0;0;0;0;4;0;0;0;0;0;null;1.29.1;7:Экзамен;модульный
unpled195e3pg0000of7f4umi0keecs4;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4umat05b5uk;6;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;216;85;131;34;0;51;100.08;12.75;2.33;34.00;null;51.00;null;null;null;null;null;null;null;null;null;null;null;null;6;0;0;0;0;0;0;6;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4umi0keecs8;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Теория и практика программной инженерии;unpled195e3pg0000of7f4umi0keecs4;6;Экзамен;7;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;216;85;131;34;0;51;100.08;12.75;2.33;34.00;null;51.00;{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":3.00,"tllec":2.00,"tlprac":0.00,"tl":5.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;6;0;0;0;0;0;0;6;0;0;0;0;0;null;1.30.1;7:Экзамен;модульный
unpled195e3pg0000of7f4un2es469rg;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4un2es469rc;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;60.98;7.65;2.33;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;0;3;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4un9ggto04k;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Управление проектами;unpled195e3pg0000of7f4un2es469rg;3;Экзамен;7;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;60.98;7.65;2.33;17.00;null;34.00;{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":1.00,"tlprac":0.00,"tllab":2.00,"tl":3.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;0;0;3;0;0;0;0;0;null;1.31.1;7:Экзамен;модульный
unpled195e3pg0000of7f4unqaif2vv4;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4unhjkggrv0;6;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;216;85;131;34;0;51;100.08;12.75;2.33;34.00;null;51.00;null;null;null;null;null;null;null;null;null;null;null;null;6;0;0;0;0;0;0;6;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4unqaif2vv8;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Проектирование информационных систем;unpled195e3pg0000of7f4unqaif2vv4;6;Экзамен;7;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;216;85;131;34;0;51;100.08;12.75;2.33;34.00;null;51.00;{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":3.00,"tlprac":0.00,"tllec":2.00,"tl":5.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;6;0;0;0;0;0;0;6;0;0;0;0;0;null;1.32.1;7:Экзамен;модульный
